"decimalLon","decimalLat","bio6","bio14","cmi_max"
-65.644389387026,-27.915147454036,2778,112,688
-67.351188426854,-28.184642039272,2775,14,-512
-69.282566287712,-29.756693786482,2628,127,-264
-68.96815593827,-25.444780422706,2613,26,-357
-69.462229344536,-33.978775621846,2553,468,902
-65.554557858614,-17.854016271892,2769,78,1208
-64.25200069664,-19.156573433866,2788,81,259
-65.913883972262,-21.80660352202,2696,6,827
-63.757927290374,-18.21334238554,2828,278,749
-67.710514540502,-31.643155883134,2785,25,-548
-65.15031598076,-21.986266578844,2734,58,1566
-68.429166767798,-29.21770461601,2709,42,-518
-65.240147509172,-20.863372473694,2770,18,-247
-70.180881571832,-37.841531343562,2662,159,580
-69.372397816124,-29.21770461601,2587,61,-141
-64.835905631318,-20.593877888458,2739,57,660
-70.450376157068,-37.616952522532,2664,181,1214
-66.632536199558,-20.099804482192,2679,19,1372
-63.982506111404,-38.8745939203,2767,220,-199
-69.86647122239,-38.155941693004,2716,121,147
-70.31562886445,-27.465989811976,2799,2,-508
-70.585123449686,-35.595743133262,2660,213,4029
-68.608829824622,-24.232054789144,2665,10,-468
-69.686808165566,-31.328745533692,2669,139,-207
-66.183378557498,-24.187139024938,2669,4,-288
-68.114756418356,-32.945713045108,2766,35,-413
-70.630039213892,-29.082957323392,2734,47,-109
-63.35368541252,-20.099804482192,2846,71,-24
-66.902030784794,-26.97191640571,2719,16,-503
-69.507145108742,-29.936356843306,2538,283,415
-65.509642094408,-27.735484397212,2801,89,301
-65.734220915438,-22.525255749316,2684,4,263
-66.542704671146,-18.482836970776,2716,35,571
-67.800346068914,-31.328745533692,2753,23,-494
-67.530851483678,-33.394870687168,2774,47,-418
-69.41731358033,-27.151579462534,2644,79,-115
-66.138462793292,-35.820321954292,2770,116,-348
-69.731723929772,-34.60759632073,2636,232,1014
-70.495291921274,-34.742343613348,2618,162,4717
-67.485935719472,-19.695562604338,2695,13,-25
-71.169028384364,-32.182145053606,2770,16,710
-65.779136679644,-35.999985011116,2770,119,-344
-66.902030784794,-18.6625000276,2729,41,1572
-65.913883972262,-29.127873087598,2804,29,-472
-65.779136679644,-18.707415791806,2755,34,769
-67.755430304708,-25.265117365882,2620,6,-406
-66.407957378528,-19.515899547514,2682,23,1246
-66.138462793292,-23.019329155582,2656,6,799
-71.034281091746,-31.643155883134,2763,43,858
-66.093547029086,-38.919509684506,2764,184,-189
-71.4385229696,-30.924503655838,2800,5,256
-64.47657951767,-38.605099335064,2768,227,-185
-62.4553701284,-37.841531343562,2760,245,-151
-66.49778890694,-37.661868286738,2767,154,-252
-67.485935719472,-20.324383303222,2668,6,-740
-64.566411046082,-38.605099335064,2766,236,-184
-68.159672182562,-35.865237718498,2748,153,-293
-70.495291921274,-33.754196800816,2710,43,1732
-70.585123449686,-26.52275876365,2817,25,-506
-68.878324409858,-27.600737104594,2573,67,-19
-68.024924889944,-30.744840599014,2761,14,-548
-66.138462793292,-36.943216059442,2769,154,-293
-65.464726330202,-37.033047587854,2769,160,-290
-67.62068301209,-16.820953695154,2778,328,1790
-70.046134279214,-31.777903175752,2675,124,395
