"decimalLon","decimalLat","bio6","bio14","cmi_max"
-66.632536199558,-22.435424220904,2655,5,721
-65.329979037584,-23.1540764482,2728,34,1180
-68.024924889944,-21.537108936784,2689,20,-230
-66.677451963764,-22.03118234305,2661,8,989
-66.228294321704,-22.70491880614,2668,4,877
-69.1927347593,-25.220201601676,2640,25,-431
-69.821555458184,-28.09481051086,2637,102,423
-67.126609605824,-26.74733758468,2695,6,-720
-65.734220915438,-23.468486797642,2698,11,641
-67.126609605824,-24.411717845968,2681,8,-672
-65.644389387026,-23.109160683994,2687,6,556
-66.093547029086,-23.1540764482,2658,5,660
-66.812199256382,-25.714275007942,2635,12,177
-65.689305151232,-22.749834570346,2692,6,367
-68.51899829621,-27.465989811976,2555,66,-144
-67.530851483678,-21.626940465196,2657,9,-193
-66.003715500674,-24.142223260732,2719,4,-324
-65.913883972262,-24.681212431204,2702,34,1256
-69.86647122239,-28.858378502362,2626,162,729
-69.64189240136,-26.882084877298,2663,34,-364
-68.653745588828,-26.028685357384,2608,36,-306
-66.093547029086,-24.187139024938,2684,5,-119
-66.587620435352,-25.354948894294,2638,39,1090
-67.216441134236,-24.05239173232,2660,12,-618
-68.563914060416,-24.456633610174,2659,16,-358
-66.946946549,-23.198992212406,2648,12,-327
-66.857115020588,-26.118516885796,2600,12,-171
-69.102903230888,-24.636296666998,2680,3,-606
-67.84526183312,-23.243907976612,2696,39,-365
-69.237650523506,-28.364305096096,2621,55,-127
-68.608829824622,-25.579527715324,2599,22,-332
-66.138462793292,-22.390508456698,2668,4,1074
-67.261356898442,-22.210845399874,2661,14,-74
-69.237650523506,-28.09481051086,2601,91,37
-69.282566287712,-25.040538544852,2691,14,-458
-67.485935719472,-21.626940465196,2655,9,-265
-67.081693841618,-26.837169113092,2674,12,-151
-69.057987466682,-25.534611951118,2611,36,-363
-68.833408645652,-28.499052388714,2620,70,-452
-66.677451963764,-21.986266578844,2666,8,868
-65.464726330202,-23.109160683994,2681,15,877
-67.575767247884,-21.761687757814,2626,15,254
-66.812199256382,-22.345592692492,2654,6,109
-69.1927347593,-26.07360112159,2593,50,-304
-65.644389387026,-23.288823740818,2673,8,574
-66.318125850116,-26.388011471032,2657,19,1351
-66.363041614322,-23.333739505024,2668,2,-156
-66.407957378528,-26.118516885796,2685,15,843
-66.902030784794,-21.941350814638,2618,17,1526
-68.653745588828,-24.142223260732,2684,5,-615
-67.890177597326,-22.25576116408,2637,40,-60
-66.003715500674,-24.591380902792,2687,17,715
-69.057987466682,-27.42107404777,2570,93,122
-69.057987466682,-27.376158283564,2564,93,106
-67.306272662648,-22.345592692492,2653,11,-401
-66.318125850116,-24.097307496526,2669,4,-44
-69.507145108742,-28.184642039272,2571,150,815
-69.102903230888,-27.241410990946,2575,79,-35
-65.285063273378,-22.390508456698,2701,63,1740
-66.318125850116,-26.477842999444,2675,18,1078
-66.902030784794,-25.040538544852,2629,13,41
-67.530851483678,-22.974413391376,2601,41,-318
-66.632536199558,-26.432927235238,2692,14,-51
-67.800346068914,-23.917644439702,2651,36,-398
-66.542704671146,-22.210845399874,2647,6,1242
-68.429166767798,-28.184642039272,2604,112,352
-68.74357711724,-25.444780422706,2617,24,-365
-67.441019955266,-23.1540764482,2594,35,-333
-66.857115020588,-24.50154937438,2664,11,-199
-66.228294321704,-23.37865526923,2672,3,-216
-66.407957378528,-22.121013871462,2690,4,358
-69.237650523506,-25.265117365882,2647,26,-422
-68.74357711724,-23.109160683994,2731,8,-673
-67.710514540502,-21.58202470099,2632,18,457
-67.081693841618,-24.995622780646,2661,11,-509
-69.282566287712,-27.960063218242,2626,111,12
-66.946946549,-23.1540764482,2652,9,-508
-66.72236772797,-26.432927235238,2682,12,-87
-67.62068301209,-24.097307496526,2664,14,-583
-69.596976637154,-27.690568633006,2610,166,327
-67.485935719472,-26.702421820474,2678,7,-696
-68.204587946768,-26.477842999444,2610,11,-456
-67.935093361532,-28.09481051086,2649,16,-589
-69.057987466682,-28.588883917126,2579,63,-173
-69.731723929772,-29.577030729658,2565,111,386
-67.980009125738,-25.759190772148,2605,7,-508
-69.237650523506,-26.163432650002,2648,36,-349
-66.27321008591,-25.085454309058,2734,25,893
-67.935093361532,-24.771043959616,2638,8,-561
-68.96815593827,-29.577030729658,2642,71,-75
-67.485935719472,-26.74733758468,2668,8,-687
-66.991862313206,-24.95070701644,2672,11,-513
-66.452873142734,-23.737981382878,2667,3,-357
-66.767283492176,-21.671856229402,2688,11,909
-66.093547029086,-21.80660352202,2690,7,1257
-66.632536199558,-23.37865526923,2663,4,-578
-67.485935719472,-21.80660352202,2653,10,-225
-66.632536199558,-24.95070701644,2646,17,594
-67.665598776296,-23.60323409026,2590,41,-84
-68.833408645652,-26.208348414208,2596,64,-145
-66.632536199558,-26.253264178414,2648,13,50
-66.138462793292,-24.815959723822,2713,17,309
-67.351188426854,-25.444780422706,2655,7,-405
-65.240147509172,-22.435424220904,2697,80,1746
-67.261356898442,-27.465989811976,2659,17,401
-68.923240174064,-29.082957323392,2570,88,-323
-65.689305151232,-21.851519286226,2694,8,499
-68.024924889944,-25.579527715324,2601,14,-294
-69.1927347593,-28.229557803478,2622,63,-87
-68.114756418356,-21.716771993608,2671,25,-34
-68.114756418356,-27.510905576182,2636,35,-490
-67.62068301209,-25.893938064766,2643,7,-440
