"decimalLon","decimalLat","bio6","bio14","cmi_max"
-77.681814194234,-8.242042731808,2726,137,1368
-76.873330438526,-10.263252121078,2703,146,1743
-71.932596375866,-13.901429021764,2781,46,606
-75.750436333376,-12.059882689318,2681,159,1217
-76.558920089084,-11.790388104082,2747,73,1169
-78.714876770972,-6.849654041422,2781,293,2035
-71.977512140072,-15.383649240562,2683,69,615
-69.686808165566,-15.383649240562,2771,61,1387
-70.001218515008,-16.910785223566,2665,43,103
-72.516501310544,-13.137861030262,2787,238,1833
-68.384251003592,-16.326880288888,2719,175,1962
-73.863974236724,-14.126007842794,2729,76,938
-74.941952577668,-13.137861030262,2688,236,1293
-75.795352097582,-10.712409763138,2737,675,2365
-72.067343668484,-15.248901947944,2683,68,544
-66.632536199558,-17.584521686656,2739,80,851
-68.878324409858,-15.74297535421,2728,259,2300
-74.178384586166,-14.170923607,2708,73,660
-69.237650523506,-14.979407362708,2698,322,1921
-68.653745588828,-16.596374874124,2726,69,1741
-68.74357711724,-17.53960592245,2687,48,1147
-78.265719128912,-6.580159456186,2762,220,1300
-73.055490481016,-14.934491598502,2672,127,2219
-68.024924889944,-17.270111337214,2709,60,612
-68.339335239386,-18.393005442364,2699,33,841
-69.776639693978,-14.889575834296,2704,72,807
-69.731723929772,-16.281964524682,2693,71,1088
-72.33683825372,-15.922638411034,2757,38,-72
-73.504648123076,-14.215839371206,2730,79,660
-74.627542228226,-14.126007842794,2712,103,524
-65.913883972262,-18.482836970776,2761,40,404
-69.013071702476,-17.943847800304,2679,37,601
-73.01057471681,-13.003113737644,2734,318,2870
-74.762289520844,-13.04802950185,2723,177,943
-67.39610419106,-17.809100507686,2702,48,643
-73.774142708312,-14.215839371206,2701,111,1848
-71.483438733806,-14.215839371206,2705,53,1023
-67.800346068914,-18.123510857128,2704,41,1162
-76.648751617496,-9.724262950606,2758,219,404
-66.183378557498,-18.393005442364,2698,58,1276
-78.894539827796,-6.849654041422,2772,373,2556
-70.944449563334,-14.485333956442,2689,81,1750
-78.714876770972,-6.714906748804,2773,389,2101
-76.738583145908,-10.038673300048,2727,184,1038
-68.563914060416,-18.033679328716,2708,42,1072
-67.530851483678,-17.898932036098,2706,41,518
-75.660604804964,-10.981904348374,2745,631,2613
-70.046134279214,-16.371796053094,2663,69,1339
-74.852121049256,-12.329377274554,2745,281,1618
-72.696164367368,-13.676850200734,2716,150,3206
-68.608829824622,-16.057385703652,2751,157,2328
-72.291922489514,-15.383649240562,2679,125,1272
-66.138462793292,-18.033679328716,2734,45,968
-67.261356898442,-18.43792120657,2702,34,626
-69.327482051918,-18.393005442364,2694,34,493
-76.82841467432,-9.23018954434,2719,427,2173
-66.946946549,-17.225195573008,2722,212,1205
-73.324985066252,-14.575165484854,2690,116,1736
-71.079196855952,-13.49718714391,2683,1578,6368
-68.923240174064,-14.709912777472,2757,1076,3050
-76.558920089084,-9.724262950606,2714,369,1390
-78.490297949942,-6.894569805628,2757,210,1916
-66.812199256382,-18.393005442364,2697,62,2228
-69.41731358033,-18.21334238554,2690,43,732
-73.729226944106,-13.49718714391,2747,106,724
-66.003715500674,-17.225195573008,2712,648,3850
-73.324985066252,-13.49718714391,2774,86,904
-69.1927347593,-15.383649240562,2710,211,1481
-69.731723929772,-16.910785223566,2694,52,280
-67.441019955266,-17.98876356451,2704,43,450
-73.863974236724,-15.563312297386,2749,16,123
-76.064846682818,-10.847157055756,2699,272,1226
-71.258859912776,-13.856513257558,2669,230,2445
-75.391110219728,-11.341230462022,2747,515,3285
-66.991862313206,-18.482836970776,2708,47,1725
-77.008077731144,-9.140358015928,2753,255,1590
-77.457235373204,-10.263252121078,2784,11,1265
-76.424172796466,-9.769178714812,2724,484,1646
-68.96815593827,-16.596374874124,2728,122,3108
