"decimalLon","decimalLat","bio6","bio14","cmi_max"
-68.923240174064,-20.548962124252,2709,24,-275
-68.788492881446,-20.504046360046,2681,26,-288
-68.878324409858,-20.414214831634,2700,24,-394
-68.788492881446,-20.279467539016,2700,26,-343
-68.833408645652,-20.189636010604,2714,21,-494
-68.74357711724,-20.054888717986,2689,31,96
-68.833408645652,-19.875225661162,2709,22,-231
-68.833408645652,-19.78539413275,2680,30,236
-68.833408645652,-19.650646840132,2667,30,338
-68.96815593827,-19.56081531172,2692,26,193
-68.878324409858,-19.470983783308,2682,26,72
-68.788492881446,-19.470983783308,2698,22,-195
-68.96815593827,-19.426068019102,2689,28,269
-68.96815593827,-19.381152254896,2684,29,278
-68.96815593827,-19.381152254896,2684,29,278
-69.013071702476,-19.291320726484,2682,32,462
-69.102903230888,-19.246404962278,2689,32,634
-68.96815593827,-19.201489198072,2694,30,265
-69.013071702476,-19.201489198072,2689,31,385
-69.282566287712,-19.156573433866,2718,26,615
-69.282566287712,-19.156573433866,2718,26,615
-69.237650523506,-19.021826141248,2712,28,515
-68.923240174064,-19.021826141248,2700,23,-18
-68.923240174064,-18.976910377042,2689,23,52
-69.237650523506,-18.931994612836,2715,27,417
-69.102903230888,-18.931994612836,2688,36,745
-68.96815593827,-18.931994612836,2683,25,239
-69.102903230888,-18.88707884863,2693,33,532
-69.147818995094,-18.842163084424,2681,32,610
-68.96815593827,-18.842163084424,2689,25,203
-69.102903230888,-18.797247320218,2690,29,362
-69.1927347593,-18.797247320218,2687,32,615
-69.372397816124,-18.752331556012,2708,24,450
-69.1927347593,-18.6625000276,2688,28,239
-69.282566287712,-18.617584263394,2672,30,502
-69.147818995094,-18.572668499188,2696,25,-72
-68.608829824622,-21.177782823136,2632,44,103
-68.878324409858,-20.998119766312,2713,28,-141
-67.036778077412,-20.998119766312,2670,8,-128
-68.698661353034,-20.953204002106,2671,35,-50
-68.698661353034,-20.9082882379,2668,33,-76
-68.608829824622,-20.099804482192,2694,27,-198
-67.665598776296,-19.920141425368,2694,11,-392
-66.812199256382,-19.740478368544,2702,20,954
-69.057987466682,-18.797247320218,2689,28,322
