"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.036778077412,-46.914515713174,2749,154,-100
-71.258859912776,-46.914515713174,2651,229,373
-72.381754017926,-46.914515713174,2676,884,1618
-70.225797336038,-46.869599948968,2680,93,52
-70.944449563334,-46.869599948968,2660,139,191
-70.674954978098,-46.824684184762,2684,71,6
-72.022427904278,-46.824684184762,2652,527,1048
-72.157175196896,-46.824684184762,2653,621,1224
-72.157175196896,-46.824684184762,2653,621,1224
-70.98936532754,-46.824684184762,2659,138,204
-71.932596375866,-46.824684184762,2679,408,805
-71.932596375866,-46.779768420556,2675,441,988
-72.11225943269,-46.779768420556,2663,639,1311
-70.809702270716,-46.779768420556,2687,74,49
-71.752933319042,-46.73485265635,2705,297,688
-73.055490481016,-46.73485265635,2718,1784,3672
-71.752933319042,-46.73485265635,2705,297,688
-71.483438733806,-46.73485265635,2658,265,619
-71.708017554836,-46.689936892144,2705,250,601
-71.483438733806,-46.645021127938,2728,158,325
-71.752933319042,-46.645021127938,2693,328,885
-71.4385229696,-46.645021127938,2734,143,278
-72.022427904278,-46.600105363732,2670,463,1165
