"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.890177597326,-27.735484397212,2674,21,-647
-71.034281091746,-27.690568633006,NA,NA,NA
-68.159672182562,-27.690568633006,2653,36,-558
-70.450376157068,-27.690568633006,2797,2,-371
-67.17152537003,-27.690568633006,2805,12,-451
-70.674954978098,-27.690568633006,2803,2,-475
-69.686808165566,-27.6456528688,2661,122,59
-70.809702270716,-27.6456528688,2813,3,-490
-70.899533799128,-27.6456528688,2824,4,-514
-68.204587946768,-27.6456528688,2614,43,-405
-69.282566287712,-27.600737104594,2605,150,258
-69.102903230888,-27.600737104594,2555,107,163
-70.809702270716,-27.600737104594,2816,4,-476
-70.54020768548,-27.600737104594,2801,2,-443
-70.450376157068,-27.555821340388,2797,2,-334
-69.507145108742,-27.555821340388,2612,143,125
-70.046134279214,-27.555821340388,2760,18,-240
-68.159672182562,-27.555821340388,2626,41,-461
-70.630039213892,-27.555821340388,2803,2,-506
-70.674954978098,-27.555821340388,2804,2,-489
-69.057987466682,-27.555821340388,2577,95,130
-69.282566287712,-27.510905576182,2580,148,247
-70.270713100244,-27.465989811976,2816,3,-375
-69.057987466682,-27.465989811976,2592,89,75
-69.237650523506,-27.465989811976,2597,106,36
-69.237650523506,-27.465989811976,2597,106,36
-69.237650523506,-27.42107404777,2591,109,89
-69.013071702476,-27.376158283564,2588,75,-28
-69.1927347593,-27.286326755152,2561,106,159
-68.114756418356,-27.241410990946,2616,31,-413
-68.114756418356,-27.151579462534,2598,28,-315
-69.013071702476,-27.151579462534,2575,84,1
-69.327482051918,-27.151579462534,2582,93,-33
-70.944449563334,-27.151579462534,2850,9,-428
-69.372397816124,-27.151579462534,2622,87,-93
-69.1927347593,-27.061747934122,2581,76,-23
-68.923240174064,-27.061747934122,2573,89,37
-68.96815593827,-27.061747934122,2589,80,-34
-69.057987466682,-27.016832169916,2597,65,-164
-70.76478650651,-26.97191640571,2843,14,-420
-68.114756418356,-26.927000641504,2614,18,-443
-69.237650523506,-26.882084877298,2609,71,-144
-68.29441947518,-26.882084877298,2569,48,-276
-68.923240174064,-26.837169113092,2565,83,6
-70.630039213892,-26.792253348886,2829,17,-506
-65.734220915438,-26.74733758468,2700,113,2197
-70.495291921274,-26.74733758468,2799,7,-421
-70.405460392862,-26.702421820474,2806,2,-503
-65.734220915438,-26.702421820474,2652,98,1985
-69.596976637154,-26.702421820474,2703,29,-402
-69.686808165566,-26.702421820474,2745,17,-474
-70.495291921274,-26.657506056268,2806,8,-434
-65.779136679644,-26.657506056268,2693,75,1851
-70.270713100244,-26.612590292062,2806,0,-435
-70.54020768548,-26.612590292062,2815,12,-413
-69.237650523506,-26.612590292062,2567,56,-95
-70.585123449686,-26.567674527856,2821,20,-358
-70.360544628656,-26.567674527856,2804,1,-573
-70.360544628656,-26.567674527856,2804,1,-573
-70.674954978098,-26.567674527856,2841,26,-351
-68.878324409858,-26.52275876365,2603,56,-207
-70.674954978098,-26.477842999444,2842,32,-428
-70.674954978098,-26.477842999444,2842,32,-428
-70.31562886445,-26.477842999444,2804,0,-597
-70.495291921274,-26.477842999444,2801,12,-449
-69.327482051918,-26.477842999444,2640,38,-213
-66.04863126488,-26.477842999444,2778,15,-201
-69.821555458184,-26.477842999444,2794,4,-585
-70.270713100244,-26.432927235238,2817,0,-602
-70.135965807626,-26.432927235238,2824,0,-643
-69.282566287712,-26.388011471032,2616,41,-114
-70.09105004342,-26.388011471032,2819,0,-531
-69.41731358033,-26.388011471032,2698,23,-344
-69.507145108742,-26.343095706826,2707,18,-340
-69.237650523506,-26.343095706826,2634,34,-269
-69.237650523506,-26.29817994262,2636,32,-292
-69.507145108742,-26.29817994262,2682,18,-376
-69.237650523506,-26.29817994262,2636,32,-292
-70.585123449686,-26.253264178414,2814,31,-346
-70.495291921274,-26.163432650002,2794,16,-530
-70.674954978098,-26.163432650002,NA,NA,NA
-70.674954978098,-26.118516885796,NA,NA,NA
-70.54020768548,-26.07360112159,2803,22,-442
-70.630039213892,-26.07360112159,2829,41,-574
-65.868968208056,-26.07360112159,2799,21,-682
-70.585123449686,-25.983769593178,2816,29,-556
-70.585123449686,-25.983769593178,2816,29,-556
-65.734220915438,-25.983769593178,2774,34,-366
-70.630039213892,-25.893938064766,2828,26,-383
-70.674954978098,-25.84902230056,2840,24,-418
-65.779136679644,-25.84902230056,2755,31,148
-70.674954978098,-25.804106536354,2841,20,-470
-65.554557858614,-25.579527715324,2807,32,-11
-66.228294321704,-25.579527715324,2761,40,-206
-70.135965807626,-25.489696186912,2771,1,-612
-70.495291921274,-25.3998646585,NA,NA,NA
-70.450376157068,-25.310033130088,NA,NA,NA
-64.7011583387,-25.265117365882,2813,40,406
-65.958799736468,-25.220201601676,2732,38,1077
-66.093547029086,-25.220201601676,2744,36,739
-66.003715500674,-25.220201601676,2739,42,1368
-65.82405244385,-25.220201601676,2724,40,935
-65.868968208056,-25.220201601676,2704,36,838
-66.003715500674,-25.17528583747,2740,48,1807
-65.868968208056,-25.17528583747,2695,36,818
-69.911386986596,-25.17528583747,2780,2,-787
-70.450376157068,-25.17528583747,NA,NA,NA
-66.183378557498,-25.130370073264,2759,26,290
-70.450376157068,-25.130370073264,2855,27,-303
-66.04863126488,-25.085454309058,2756,36,941
-70.450376157068,-25.040538544852,2853,28,-636
-70.405460392862,-25.040538544852,2831,27,-581
-66.093547029086,-25.040538544852,2766,24,302
-69.102903230888,-24.95070701644,2646,9,-444
-69.057987466682,-24.95070701644,2648,6,-495
-69.013071702476,-24.860875488028,2668,4,-548
-70.54020768548,-24.815959723822,2882,17,-681
-69.41731358033,-24.771043959616,2726,2,-630
-66.183378557498,-24.771043959616,2745,12,49
-69.237650523506,-24.681212431204,2682,4,-576
-65.37489480179,-24.681212431204,2784,45,1032
-68.608829824622,-24.546465138586,2628,19,-235
-70.54020768548,-24.546465138586,2868,20,-619
-66.228294321704,-24.456633610174,2632,7,411
-66.542704671146,-24.366802081762,2663,8,-247
-66.677451963764,-24.366802081762,2635,10,-104
-66.093547029086,-24.321886317556,2689,4,-81
-65.868968208056,-24.187139024938,2731,13,588
-67.62068301209,-24.142223260732,2673,11,-624
-68.249503710974,-24.097307496526,2719,11,-404
-65.509642094408,-24.05239173232,2720,181,3044
-66.228294321704,-23.962560203908,2683,3,-334
-67.800346068914,-23.872728675496,2673,41,-379
-69.147818995094,-23.872728675496,2717,1,-598
-67.84526183312,-23.82781291129,2676,41,-313
-67.800346068914,-23.782897147084,2660,49,-300
-65.689305151232,-23.693065618672,2693,38,766
-67.800346068914,-23.693065618672,2670,44,-333
-65.59947362282,-23.693065618672,2725,51,1158
-65.779136679644,-23.648149854466,2707,18,617
-65.554557858614,-23.60323409026,2687,45,879
-65.37489480179,-23.60323409026,2730,86,715
-65.285063273378,-23.60323409026,2637,135,1985
-67.755430304708,-23.513402561848,2653,45,-150
-67.980009125738,-23.468486797642,2756,21,-491
-65.105400216554,-23.37865526923,2705,103,2358
-65.015568688142,-23.37865526923,2699,100,2211
-67.530851483678,-23.333739505024,2618,28,-254
-65.015568688142,-23.288823740818,2653,133,2912
-65.060484452348,-23.288823740818,2696,119,2544
-65.779136679644,-23.243907976612,2671,7,682
-65.464726330202,-22.974413391376,2715,12,481
-66.228294321704,-22.660003041934,2663,4,1025
-65.464726330202,-22.121013871462,2730,8,395
-65.464726330202,-21.043035530518,2691,22,817
-62.00621248634,-20.189636010604,2882,103,-413
-62.545201656812,-19.920141425368,2877,117,-143
